Date,Open,High,Low,Close,Volume
2016-07-01,184.2489,184.356,179.9817,184.2489,2378866
2016-07-04,183.8303,184.8671,182.3388,184.0831,3446341
2016-07-05,182.1612,188.6791,181.3412,185.8353,5150136
2016-07-06,185.5529,191.0157,183.9399,189.9022,3994156
2016-07-07,188.9572,191.4208,188.5079,189.2893,3834682
2016-07-08,189.5754,190.2969,183.5986,183.8996,5056280
2016-07-11,183.6901,184.4366,181.1318,181.8881,6194706
2016-07-12,183.2014,190.8281,183.0385,188.2724,3693984
2016-07-13,188.1365,188.5128,186.7771,187.0954,3991664
2016-07-14,187.0272,190.5802,186.1956,190.4719,3592423
2016-07-15,190.3452,197.1161,189.3268,196.8348,3470272
2016-07-18,196.6805,197.7703,194.3059,196.7966,4098861
2016-07-19,197.9211,199.646,197.0143,198.7585,2651001
2016-07-20,198.8706,201.5393,196.663,200.9846,3044840
2016-07-21,202.1417,202.7777,201.5427,201.8059,2251750
2016-07-22,200.4673,200.7061,199.367,199.418,4436626
2016-07-25,200.6456,200.7862,198.575,199.6179,2687613
2016-07-26,201.2107,207.2386,200.9644,203.2343,4108464
2016-07-27,203.3241,203.5623,199.6737,202.5702,2689920
2016-07-28,202.9819,211.6038,200.9885,208.5226,2416783
2016-07-29,207.9645,208.3204,207.4082,207.4937,5406753
2016-08-01,206.2637,206.9751,197.428,200.1345,4029774
2016-08-02,200.7644,201.587,199.3216,200.5686,3328322
2016-08-03,201.7815,203.2866,200.8462,202.5136,5072980
2016-08-04,204.4775,205.407,201.3797,204.2705,3296855
2016-08-05,204.3647,204.6382,201.8645,202.9426,3208283
2016-08-08,202.0737,206.6629,201.0072,206.4612,5607396
2016-08-09,207.2373,208.4186,196.6096,197.8046,4844989
2016-08-10,197.0022,197.0242,188.9276,192.2292,4303713
2016-08-11,191.0917,192.4844,187.0717,187.9849,3817833
2016-08-12,188.387,191.0925,187.4879,190.7156,2881176
2016-08-15,189.5555,191.4084,178.0062,178.5259,5242693
2016-08-16,178.3434,178.7689,168.4091,169.0777,5391821
2016-08-17,168.6803,172.2777,167.4302,171.5271,3778287
2016-08-18,171.8256,174.9145,166.5769,167.5014,3670123
2016-08-19,167.35,169.4349,159.9769,160.5381,3669953
2016-08-22,160.1383,160.1818,146.9883,147.8619,4127778
2016-08-23,148.1058,153.0287,147.2743,152.0269,4442009
2016-08-24,152.5738,157.0637,151.9045,154.7442,5011502
2016-08-25,154.1645,155.3922,150.4638,150.9341,4712663
2016-08-26,151.2028,151.7618,149.1858,149.7209,3556166
2016-08-29,149.495,150.5777,148.8092,149.9112,3337927
2016-08-30,149.4294,158.2573,148.7447,157.1726,3393201
2016-08-31,157.0628,158.7854,151.8356,151.8387,4009496
2016-09-01,152.1542,154.4561,151.1479,152.5998,3534993
2016-09-02,152.6731,153.7643,151.2206,152.0337,4666235
2016-09-05,152.8023,154.2068,145.7644,145.8833,4400326
2016-09-06,145.0179,145.8539,129.4616,130.3388,3602963
2016-09-07,130.3906,132.1812,130.3195,132.1636,4130469
2016-09-08,131.9195,136.1027,130.7002,135.2505,3741670
2016-09-09,135.0001,142.9014,133.5106,142.1985,4978681
2016-09-12,141.5756,142.5399,135.6787,136.0571,4851260
2016-09-13,136.6804,137.3262,136.0459,136.1794,3065804
2016-09-14,135.5193,137.5679,134.1784,137.2535,3276399
2016-09-15,136.4912,143.2779,135.8485,142.9634,3358176
2016-09-16,142.6667,148.109,142.3514,147.0109,4402497
2016-09-19,146.2999,148.2058,145.3533,145.7102,3688379
2016-09-20,145.5422,146.7622,144.5831,145.2158,3156787
2016-09-21,145.1417,147.6615,143.7403,144.5903,4078673
2016-09-22,144.1123,144.6369,138.7013,139.3938,3962039
2016-09-23,140.0638,141.2853,128.524,129.035,5237616
2016-09-26,130.488,133.8344,129.6342,133.7763,4621356
2016-09-27,134.8276,138.329,134.0467,138.1502,4978837
2016-09-28,138.2981,142.6385,137.6518,140.8719,4367592
2016-09-29,140.9294,141.8114,132.1841,132.7656,5049842
2016-09-30,132.5895,133.1138,131.1289,132.1094,3633894
2016-10-03,133.058,135.344,131.992,134.5709,4633077
2016-10-04,135.2764,136.8623,133.5999,133.8841,3420551
2016-10-05,134.7375,142.8755,134.2282,141.8567,4885010
2016-10-06,141.9294,142.3721,133.8821,133.9876,5263174
2016-10-07,133.8846,135.9986,131.7679,134.9403,4442158
2016-10-10,134.6036,135.391,129.5511,129.8419,3230595
