Date,Open,High,Low,Close,Volume
2016-07-01,93.0192,93.4059,92.3487,93.0192,2051411
2016-07-04,92.7267,94.8303,92.4945,93.9456,2165450
2016-07-05,94.6753,98.8438,94.0012,97.1109,2585060
2016-07-06,96.8349,101.0529,96.2043,100.5632,2213915
2016-07-07,100.907,102.5449,100.1023,101.5484,1882457
2016-07-08,100.7252,101.6162,99.5635,101.1523,2186681
2016-07-11,102.3623,106.0335,101.1846,104.3664,2388031
2016-07-12,105.5288,105.9261,102.6739,102.8313,1714400
2016-07-13,102.2253,102.822,101.4598,102.6361,2516892
2016-07-14,102.7975,107.246,101.8301,106.569,2084509
2016-07-15,106.6899,107.7284,105.9663,106.4367,1684267
2016-07-18,105.4622,107.7802,103.3209,107.0381,1541813
2016-07-19,107.1445,109.1048,105.1472,107.7129,1985902
2016-07-20,106.934,114.6405,105.2256,113.615,2271964
2016-07-21,113.9062,119.011,113.7896,118.074,1746368
2016-07-22,118.3271,118.7943,115.0671,115.2657,2384306
2016-07-25,116.1791,120.1173,115.1236,117.4738,1812774
2016-07-26,119.0041,121.9186,116.3449,119.6362,2596715
2016-07-27,119.8393,119.9069,119.194,119.2426,1955290
2016-07-28,120.3346,125.141,119.2154,124.7796,1810195
2016-07-29,125.6113,126.6092,120.2338,120.3031,1955904
2016-08-01,120.3838,120.9538,113.5956,116.1703,2194172
2016-08-02,115.6807,115.7097,114.1312,114.4648,1826464
2016-08-03,115.4165,117.3969,114.7074,116.1056,2460715
2016-08-04,116.1255,116.7983,115.9548,116.4755,1348772
2016-08-05,115.8438,118.4263,115.5788,116.4296,2605876
2016-08-08,117.3057,118.0351,114.0251,114.1571,2346208
2016-08-09,114.0622,114.9176,109.2762,109.7788,1871879
2016-08-10,108.6464,110.7129,104.5748,106.0316,2193147
2016-08-11,106.2318,107.2693,101.9917,102.2426,1759414
2016-08-12,102.9899,109.8109,102.5612,107.6612,2704775
2016-08-15,107.3978,108.8197,105.3909,106.0329,2398757
2016-08-16,106.9982,107.1776,94.9674,98.4206,2670565
2016-08-17,98.5752,104.0321,97.8987,103.2242,1957421
2016-08-18,103.9255,104.3035,101.5024,101.6591,1644211
2016-08-19,101.1611,102.2643,98.8036,100.002,2681976
2016-08-22,99.764,100.8681,94.2319,95.3379,2443069
2016-08-23,95.0336,98.9226,94.6015,98.696,2441551
2016-08-24,98.9429,105.089,98.1846,103.8024,2398156
2016-08-25,103.8658,105.7521,100.4468,100.9946,1585951
2016-08-26,100.9995,101.6595,99.3928,101.1108,1660049
2016-08-29,100.7942,103.5628,100.3426,102.6376,1698532
2016-08-30,102.1063,109.9521,100.0792,108.8236,1897954
2016-08-31,109.2031,109.9711,104.5494,105.0658,2376019
2016-09-01,106.3962,108.0749,105.8038,106.6071,2320378
2016-09-02,106.6401,107.7619,105.6388,107.3293,2269415
2016-09-05,105.7965,106.8513,102.7627,104.0408,1903014
2016-09-06,103.2889,103.3235,98.3765,98.7885,2055659
2016-09-07,99.0399,99.2139,96.5237,97.4392,2885571
2016-09-08,96.9188,101.6882,96.3817,100.6275,1680977
2016-09-09,100.5811,105.2681,99.9588,103.6996,1937040
2016-09-12,103.9462,105.7672,98.7914,99.6709,3133324
2016-09-13,99.1874,103.4978,98.0509,102.3874,2794302
2016-09-14,101.9853,103.6501,100.0856,100.6762,1467464
2016-09-15,100.3659,101.9107,99.0458,100.6219,2814017
2016-09-16,100.1396,106.9408,98.9372,106.2292,1702641
2016-09-19,106.5069,107.1599,105.5372,106.7088,2377065
2016-09-20,106.8942,107.5921,103.7603,104.2783,1719638
2016-09-21,103.4298,109.259,101.2825,106.0796,2525790
2016-09-22,106.7327,108.0381,102.4559,102.6303,2627710
2016-09-23,103.2635,104.7612,93.1826,93.4849,2240461
2016-09-26,94.3666,98.6698,93.6869,98.3924,2204738
2016-09-27,98.9793,101.2317,98.3025,100.7207,1904732
2016-09-28,102.5265,102.8909,99.232,100.7167,1803827
2016-09-29,100.8688,103.7954,99.1594,102.4752,2287002
2016-09-30,102.8762,103.0596,96.977,98.4033,1938656
2016-10-03,98.6518,98.7988,95.2133,96.5398,2586399
2016-10-04,97.0317,97.505,94.9767,95.3766,2325977
2016-10-05,96.0417,96.6652,95.495,96.4384,3040429
2016-10-06,96.9266,99.1065,93.2123,93.3531,2099912
2016-10-07,93.6948,94.6985,93.4262,94.3673,2198852
2016-10-10,93.1221,93.487,90.6051,92.0792,2882922
2016-10-11,92.3092,92.3443,90.137,90.2923,2215739
2016-10-12,90.2135,94.5529,90.1884,94.4046,1960517
2016-10-13,93.3806,94.1362,90.5383,90.5515,2204593
2016-10-14,90.4974,91.5502,87.015,88.3418,2198472
2016-10-17,88.9545,90.0443,87.6764,87.7617,2589562
2016-10-18,87.7641,92.4014,87.3811,92.0782,1822919
2016-10-19,92.8199,94.7498,89.6704,90.6617,2380511
2016-10-20,90.847,93.0533,90.3364,92.8024,1801166
2016-10-21,93.5336,93.8256,90.8937,91.3002,2302582
2016-10-24,92.47,92.6805,90.4182,91.1627,1361815
2016-10-25,91.4374,95.0348,90.5287,94.5858,2505897
2016-10-26,94.3471,96.0953,93.5348,95.1703,1462307
2016-10-27,94.3285,102.0292,93.2557,100.4039,2394882
2016-10-28,100.3921,101.2303,99.229,100.5238,2353311
2016-10-31,100.1175,104.4595,98.6489,104.3459,2329948
2016-11-01,103.5315,109.0855,103.2533,107.8265,2784695
2016-11-02,107.6268,111.3638,107.0918,111.0164,2023986
2016-11-03,111.3001,113.365,110.9012,112.8781,2132813
2016-11-04,112.0046,116.6621,110.8781,114.4523,1684409
2016-11-07,114.8894,115.1812,108.0133,108.9686,3663048
2016-11-08,109.8046,110.7802,109.7795,110.1075,1739127
2016-11-09,110.869,113.0209,108.3729,109.6303,1779476
2016-11-10,109.7419,112.3033,109.6617,111.718,2323332
2016-11-11,111.1073,115.766,108.6775,115.3814,2280763
2016-11-14,115.3109,116.646,114.7888,115.5737,1988763
2016-11-15,114.9342,118.1722,113.1486,113.1871,1581172
2016-11-16,114.1381,114.4638,108.3298,109.3992,2237234
2016-11-17,109.9491,114.4321,108.6485,112.7496,2135162
2016-11-18,112.9766,113.8801,110.8143,111.2617,1761112
2016-11-21,111.2308,116.5543,110.2878,114.5809,1872977
2016-11-22,114.4851,115.4809,109.5703,112.7552,2125945
2016-11-23,113.047,115.3729,111.2583,113.8971,1699891
2016-11-24,113.0502,115.8877,112.9297,115.2184,1859809
2016-11-25,115.4247,116.9572,115.1184,115.1957,1744353
2016-11-28,113.8642,114.9849,113.7494,114.0901,2679171
2016-11-29,113.6768,117.3149,112.2553,115.6065,2669333
2016-11-30,115.9281,116.4732,112.8272,113.6134,1701345
2016-12-01,113.7204,114.179,110.7063,110.947,2120922
2016-12-02,110.8629,112.2324,110.1721,111.9646,1783322
2016-12-05,111.7644,113.7352,110.6268,112.9149,2133757
2016-12-06,112.1831,118.158,111.3514,115.9931,2755047
2016-12-07,114.8387,116.8759,113.0574,115.236,1813087
2016-12-08,116.5729,117.0897,114.3105,115.6398,1844486
2016-12-09,116.5677,120.4255,115.289,118.9088,2037551
2016-12-12,119.283,120.7235,119.0524,120.207,2560548
2016-12-13,122.2081,134.1591,120.0497,133.4061,2331874
2016-12-14,134.4568,136.4168,130.1548,131.2472,2454879
2016-12-15,130.9381,132.3432,129.7345,132.07,2879611
2016-12-16,132.8968,135.4664,126.8305,127.4612,2953496
2016-12-19,128.3411,129.5005,125.2516,126.0943,1915815
2016-12-20,125.8321,126.4613,125.8103,126.2916,1829067
2016-12-21,124.4939,125.7083,124.1864,125.6336,2011092
2016-12-22,126.4253,127.0396,122.2955,123.5616,1654606
2016-12-23,123.5917,126.6358,123.5735,124.8682,2398257
2016-12-26,126.2439,126.3608,124.8252,126.3123,1636820
2016-12-27,125.7578,127.4255,124.1002,127.0363,1564762
2016-12-28,127.7631,128.9356,124.9651,125.3317,2018695
2016-12-29,124.9323,125.7813,121.785,123.7549,2357618
2016-12-30,125.5641,128.346,124.2215,127.8775,2033817
2017-01-02,128.9549,129.9869,128.4868,129.7983,1609581
2017-01-03,130.2643,132.0142,128.6046,131.361,2687097
2017-01-04,131.5339,133.731,129.2555,130.4795,1483985
2017-01-05,129.8172,133.0202,127.2246,131.573,2063723
2017-01-06,130.9948,133.8347,127.8187,132.3198,1686324
2017-01-09,130.8113,131.4569,128.9778,129.8557,2248245
2017-01-10,129.1285,130.4663,127.454,130.3308,2234420
2017-01-11,130.0186,130.1321,123.6298,125.8223,2240689
2017-01-12,124.6272,125.188,124.1142,124.8823,2089417
2017-01-13,125.4567,125.688,124.4976,125.2421,2590343
2017-01-16,125.7369,131.1347,124.3478,129.4903,2429660
2017-01-17,129.9953,136.9173,129.7835,135.2278,1748826
2017-01-18,136.0601,138.7819,125.6737,127.9286,2895382
2017-01-19,127.2868,128.8876,126.1521,126.2621,1257760
2017-01-20,125.566,126.6062,122.1609,123.6514,2019978
2017-01-23,123.9777,124.2051,121.1974,121.3231,2228021
2017-01-24,119.5696,123.287,117.8788,122.1139,2093611
2017-01-25,122.9209,125.62,119.1924,119.3699,2243239
2017-01-26,120.1017,121.0688,118.7669,119.2791,1792549
2017-01-27,119.2618,119.4551,113.0184,114.5285,2374014
2017-01-30,114.1197,116.1901,113.788,115.9671,2150072
2017-01-31,115.305,116.359,111.5286,112.5604,1961014
2017-02-01,112.8462,112.9928,109.2456,110.6839,2258894
2017-02-02,111.3087,111.9689,107.7693,109.8975,1389849
2017-02-03,111.4393,113.4437,105.4457,106.7108,2063944
2017-02-06,106.5565,106.5795,101.4637,102.41,2563424
2017-02-07,102.2352,105.2585,100.9758,104.0834,2412704
2017-02-08,104.2884,105.9483,100.3633,103.6091,1522800
2017-02-09,103.5813,104.977,103.3607,103.5423,1653470
2017-02-10,104.3923,104.6062,101.4997,102.1288,2221021
2017-02-13,102.7331,106.6239,100.2447,104.6571,2133179
2017-02-14,105.0673,105.7236,103.1796,103.7481,2420166
2017-02-15,103.9601,104.1599,102.1161,102.2573,1836522
2017-02-16,101.7768,107.0137,101.1978,105.8609,2411293
2017-02-17,106.3423,106.426,104.8321,105.6511,2194217
2017-02-20,106.5015,107.7752,104.1141,104.5901,2841548
2017-02-21,105.4083,106.2683,101.2521,102.6924,1863431
2017-02-22,102.9207,103.2535,101.8411,101.8729,2106355
2017-02-23,101.5209,102.1587,98.2439,98.7688,2118647
2017-02-24,99.9037,101.3412,99.5633,99.6747,1629656
2017-02-27,99.674,99.8609,98.2612,98.4882,2000164
2017-02-28,97.7318,98.7636,96.5389,97.4765,2612706
2017-03-01,97.6883,99.2473,95.5738,97.1484,2247012
2017-03-02,98.0377,99.6142,96.6557,96.6645,2618982
2017-03-03,97.6212,98.8517,94.9047,96.2713,2354330
2017-03-06,97.2816,99.2301,92.6975,93.0101,1742578
2017-03-07,91.8297,94.761,91.2425,94.5125,2298645
2017-03-08,94.2161,94.2571,92.0864,92.6495,2391681
2017-03-09,92.2563,93.9749,91.4101,92.6447,2441754
2017-03-10,92.5447,93.6418,91.5107,92.1221,2078997
2017-03-13,91.8026,97.5599,91.4583,94.4958,1879805
2017-03-14,93.9809,94.3162,91.7012,92.7118,1702739
2017-03-15,92.4536,92.5459,90.6928,92.0561,2750034
2017-03-16,92.1327,92.2982,84.45,85.8148,2290058
2017-03-17,86.0628,87.958,83.6532,85.7941,2130295
2017-03-20,86.1006,87.2143,82.2858,83.4772,1802185
2017-03-21,82.8886,88.3163,82.86,87.4337,1388041
2017-03-22,87.1185,93.2915,86.8671,92.3939,2693194
2017-03-23,91.0144,92.3595,90.9885,91.7369,1496904
2017-03-24,90.8256,90.8274,86.5223,87.3772,2148442
2017-03-27,86.8788,89.0339,86.7252,87.7687,2239426
2017-03-28,87.3252,91.269,86.1236,91.0818,2084948
2017-03-29,90.2169,90.6375,87.6347,89.0806,1909943
2017-03-30,88.6763,90.0327,87.5483,89.4009,1490254
2017-03-31,89.5896,89.7441,84.6436,85.1876,1594452
2017-04-03,85.3268,86.3499,83.6699,85.7186,2451457
2017-04-04,85.4086,85.6818,83.7283,84.0124,1549251
2017-04-05,84.2477,84.309,80.3208,81.4015,1898905
2017-04-06,81.5875,84.4109,79.5707,83.3931,1972532
2017-04-07,83.8688,85.4977,83.8081,85.1607,2455626
2017-04-10,85.6682,86.2366,82.5683,82.93,1688096
2017-04-11,82.9755,83.5863,80.338,81.3626,2465801
2017-04-12,81.2898,83.0039,80.4332,81.0219,2160136
