Date,Open,High,Low,Close,Volume
2016-07-01,139.8201,140.3288,139.7462,139.8201,4071910
2016-07-04,139.9241,140.8866,137.5925,139.9662,4813413
2016-07-05,140.0904,144.1875,139.3716,143.5084,5736357
2016-07-06,143.8235,145.6826,143.2176,145.3449,4432441
2016-07-07,145.7323,146.0647,144.6916,145.6307,4495115
2016-07-08,144.6987,145.0402,142.0771,143.5091,3250457
2016-07-11,142.6465,142.9011,139.7163,140.5562,3841397
2016-07-12,141.2748,142.8221,140.6419,141.0023,3534833
2016-07-13,141.2754,141.9569,141.0797,141.6865,3376140
2016-07-14,141.0305,142.071,139.3579,139.6736,5016465
2016-07-15,139.7208,143.2177,139.6612,142.8079,6413771
2016-07-18,142.5307,142.545,141.0085,141.2837,3917190
2016-07-19,140.5522,142.541,140.1894,141.1095,4345852
2016-07-20,140.9401,142.0402,140.8779,141.7062,5166364
2016-07-21,142.3214,143.8428,140.3463,141.1555,3439569
2016-07-22,141.5821,142.7975,137.3448,137.4972,4734426
2016-07-25,137.9902,139.1743,136.5236,139.0115,3533815
2016-07-26,139.0678,140.668,138.3168,138.4372,4285883
2016-07-27,138.1301,139.2977,135.9504,136.206,4539716
2016-07-28,135.8715,139.6568,135.6911,139.4744,5374588
2016-07-29,139.6228,140.3034,137.6899,137.7773,6117074
2016-08-01,138.4695,140.6492,136.8176,138.8475,3774666
2016-08-02,139.6566,140.4623,136.1006,136.5116,5183003
2016-08-03,136.925,140.7856,136.0792,140.3659,5978378
2016-08-04,140.4798,141.901,139.7723,141.8089,3835443
2016-08-05,142.7671,145.0393,142.0277,142.9398,6733667
2016-08-08,142.432,142.5845,141.3003,141.6163,4047400
2016-08-09,142.6135,142.7321,137.3753,138.4866,7300251
2016-08-10,138.4713,139.1941,131.4036,132.178,5034747
2016-08-11,131.7044,131.7514,128.4449,129.3699,4034782
2016-08-12,128.7057,129.4974,126.7652,128.0005,3096389
2016-08-15,127.2462,128.4953,122.3537,122.6344,4655889
2016-08-16,122.3175,122.8112,120.6677,120.7123,3868079
2016-08-17,121.0206,126.4195,120.8923,125.9081,5344322
2016-08-18,126.3765,126.8763,124.2695,125.3495,3428462
2016-08-19,125.0399,125.905,123.8137,124.1148,6242999
2016-08-22,124.4149,124.6063,114.324,115.0972,5833107
2016-08-23,114.7293,119.1482,114.5182,117.6167,5063347
2016-08-24,117.1341,120.6083,117.099,119.6977,4972770
2016-08-25,119.4284,120.0989,114.9497,115.7882,4759107
2016-08-26,116.0132,116.6272,111.9083,113.1118,7884174
2016-08-29,112.6682,114.5152,110.2001,113.9317,5677707
2016-08-30,114.1248,120.407,113.6502,119.3322,5666878
2016-08-31,118.6995,118.7583,115.6058,116.0437,2982775
2016-09-01,115.8172,119.6183,115.7019,118.4089,4429051
2016-09-02,118.5712,119.1468,116.6708,116.9129,3566774
2016-09-05,116.8968,116.9248,111.9836,112.2963,4303135
2016-09-06,112.8144,113.2609,108.6293,109.2908,6713068
2016-09-07,108.5605,110.9262,107.6977,109.9927,4356576
2016-09-08,109.9203,112.3778,108.8399,111.2851,4883215
2016-09-09,111.7268,116.7538,111.3321,116.496,4784165
2016-09-12,115.3969,116.7077,114.7511,114.8476,5596285
2016-09-13,114.9266,116.1759,114.7774,115.7589,2946145
2016-09-14,115.2695,116.5224,114.9926,115.6674,4261263
2016-09-15,115.8681,118.8142,115.859,118.2802,5693226
2016-09-16,118.79,121.1451,116.985,119.3966,3912275
2016-09-19,119.7417,120.2405,118.721,119.8326,5114601
2016-09-20,119.7659,120.8235,119.7492,120.7877,4587762
2016-09-21,120.2833,121.5141,120.0904,120.6943,3237811
2016-09-22,120.349,121.1917,119.0142,120.1393,4347156
2016-09-23,119.5726,120.3218,113.8604,114.0303,4010028
2016-09-26,114.2663,119.8304,114.0372,119.2225,5057532
2016-09-27,118.9255,120.0128,118.527,119.1615,3204309
2016-09-28,119.894,120.7334,118.9165,120.2977,4622730
2016-09-29,121.2071,121.2264,118.2413,118.3917,3690429
2016-09-30,118.3465,118.5152,116.7497,117.4648,4161802
2016-10-03,117.1271,117.2732,116.0323,116.0402,4045281
2016-10-04,116.2771,117.2633,115.4963,116.4327,4507868
2016-10-05,116.1517,124.3654,115.6323,124.2659,4762084
2016-10-06,124.2389,124.4768,120.1294,120.4042,4767455
2016-10-07,119.8362,122.4594,119.3929,120.3596,3569637
2016-10-10,120.9048,121.7098,116.9853,117.1989,3136026
2016-10-11,117.4336,117.5811,113.8063,115.0872,5105501
2016-10-12,114.7871,119.9666,114.6958,119.1189,5944416
2016-10-13,118.8466,119.3048,114.0748,114.2234,3972444
2016-10-14,113.8299,115.8704,112.2584,113.1288,4256909
2016-10-17,112.8246,114.2491,108.2265,109.322,4854371
2016-10-18,109.6494,110.716,109.4589,109.7939,3594925
2016-10-19,109.9468,113.8437,109.4828,112.7349,4962443
2016-10-20,112.8041,116.7676,111.2718,116.1339,3617113
2016-10-21,116.3256,117.2451,116.0776,116.7806,3615148
2016-10-24,116.175,119.3754,114.8356,119.0855,4288584
2016-10-25,118.4006,121.3336,118.3577,120.9271,2642736
2016-10-26,120.6332,120.8996,119.0716,119.9887,3652821
2016-10-27,120.5141,122.2138,120.0851,122.2086,7189189
2016-10-28,122.344,125.6776,122.0085,125.1187,4622140
2016-10-31,125.1634,128.8045,124.4145,128.0099,4915814
2016-11-01,128.298,133.6943,127.1905,133.4101,3653420
2016-11-02,132.9704,139.318,132.3746,138.0346,3814692
2016-11-03,138.2732,141.0608,138.1271,140.4407,4251980
2016-11-04,139.6473,146.9488,139.5825,146.7322,3919110
2016-11-07,147.0641,150.0027,147.0242,149.4733,3165220
2016-11-08,150.5982,152.9843,150.1725,151.3723,5179811
2016-11-09,151.6174,152.2265,146.5375,148.2334,5040325
2016-11-10,147.9563,149.6107,146.4239,146.9307,3955200
2016-11-11,146.0635,147.4549,144.4047,146.4409,2747309
2016-11-14,146.2723,146.3651,142.3211,142.3292,3627349
2016-11-15,142.2959,145.1281,141.3576,144.5972,5027824
2016-11-16,144.7197,146.1076,143.784,145.0795,4329332
2016-11-17,144.9689,146.2455,143.151,143.4081,4089217
2016-11-18,143.2995,144.958,141.0515,142.7475,2459239
2016-11-21,144.2702,145.5162,143.8632,144.8012,3020945
2016-11-22,144.9847,147.7604,144.9733,146.1048,4696003
2016-11-23,145.4982,150.0028,145.1533,148.6347,4549424
2016-11-24,148.8332,149.4546,148.2175,148.8816,4299042
2016-11-25,149.3099,149.4487,143.3592,143.7655,4608021
2016-11-28,144.0694,144.6661,139.1189,139.6285,5347915
2016-11-29,140.9874,145.7026,139.173,145.1595,4554717
2016-11-30,145.1423,146.112,139.1472,140.1079,4186016
2016-12-01,140.5077,141.0306,139.8034,140.0423,4512051
2016-12-02,139.7173,147.7661,138.8732,146.5691,5035759
2016-12-05,147.1029,149.4452,146.6643,149.1557,4694987
2016-12-06,148.3959,153.8045,147.5954,152.6945,4690959
2016-12-07,152.507,154.5128,151.9079,153.8994,4039466
