Date,Open,High,Low,Close,Volume
2016-07-01,193.226,193.6688,192.2396,193.226,5797766
2016-07-04,193.474,194.7922,190.3131,191.6349,3795892
2016-07-05,190.8159,195.0841,190.4182,193.0602,3535635
2016-07-06,193.5441,194.4283,190.5279,191.2222,4656327
2016-07-07,191.1018,194.6912,190.2878,193.5728,4533534
2016-07-08,194.8024,196.4738,191.9065,192.1699,5248170
2016-07-11,193.0275,193.2038,191.4876,191.9558,4836927
2016-07-12,192.0678,196.2219,192.0382,195.5869,4320154
2016-07-13,195.7965,199.6405,195.1338,197.5285,4202028
2016-07-14,198.1415,199.3734,195.3021,196.6253,6905362
2016-07-15,197.692,198.0785,194.9096,196.5812,3142519
2016-07-18,197.6541,198.4348,196.5361,196.6642,4157408
2016-07-19,196.6218,199.9941,195.9924,199.1164,5766687
2016-07-20,199.2073,199.3863,197.3408,197.9895,3839662
2016-07-21,197.5652,197.9869,195.9544,196.8233,4304504
2016-07-22,196.7546,197.0242,194.7449,195.558,3590778
2016-07-25,195.9557,198.3387,194.4477,196.1594,3845928
2016-07-26,196.1254,196.4227,193.7965,194.2324,3050209
2016-07-27,194.0297,194.9468,193.6279,194.7493,4069105
2016-07-28,197.3314,197.4468,196.5153,197.3771,4579971
2016-07-29,198.4328,198.775,194.8236,195.1212,2945800
2016-08-01,195.5729,195.7029,193.4817,194.2546,4123970
2016-08-02,194.0671,196.892,193.5879,196.3778,3592860
2016-08-03,195.7308,198.0295,194.1739,197.0174,3508314
2016-08-04,198.0766,199.3172,197.2985,198.821,3338283
2016-08-05,198.9477,198.963,196.9032,198.1571,5471770
2016-08-08,198.1127,203.1428,197.5369,200.7351,3151882
2016-08-09,201.6349,202.9277,197.5805,198.3846,4658444
2016-08-10,198.4667,199.5919,191.2001,191.9614,5811366
2016-08-11,192.1602,193.8802,190.3732,190.8183,3278854
2016-08-12,191.0707,192.617,188.4629,190.0489,3727773
2016-08-15,190.1773,191.3383,181.1631,181.2281,4693608
2016-08-16,181.9133,182.1711,175.8328,177.4212,5318746
2016-08-17,177.0751,181.8592,177.0147,181.2693,3258556
2016-08-18,180.491,180.7526,175.8039,176.1055,3615054
2016-08-19,176.7247,178.1852,171.6006,172.7123,4420947
2016-08-22,173.39,174.2564,162.0099,162.2316,5025876
2016-08-23,161.9975,164.8446,160.5862,164.588,3956630
2016-08-24,165.0845,168.7509,164.411,168.0399,3768744
2016-08-25,168.3376,169.1379,157.943,158.0401,4266622
2016-08-26,158.1567,158.4259,157.1979,157.35,4222509
2016-08-29,156.462,160.8592,156.2283,159.5491,3044315
2016-08-30,159.8366,165.8658,159.8129,164.993,4769743
2016-08-31,165.2202,165.5966,159.5088,159.9015,3853775
2016-09-01,160.1901,161.7097,157.7995,158.2174,2803200
2016-09-02,158.9514,159.6369,156.6139,156.7474,3345851
2016-09-05,156.2705,157.2628,153.8562,154.0443,5197630
2016-09-06,154.1117,154.5536,145.4382,146.2394,6853556
2016-09-07,146.2215,148.1697,144.9313,147.9847,3020419
2016-09-08,148.6576,152.9325,147.8937,151.924,5112905
2016-09-09,152.3676,154.1869,151.4334,153.6226,4432962
2016-09-12,153.5433,153.6,148.9593,149.028,3313675
2016-09-13,149.2848,150.6299,148.8815,149.6911,5345240
2016-09-14,149.7944,150.5822,147.4199,148.3044,4950841
2016-09-15,148.3406,149.4305,148.2291,148.4153,4297536
2016-09-16,147.2917,152.342,146.2465,150.8818,3905036
2016-09-19,151.1995,151.7756,149.5536,149.886,3627212
2016-09-20,149.7234,151.6513,148.8724,151.0948,3660155
2016-09-21,150.2969,150.9127,149.7926,150.1618,3925284
2016-09-22,149.6385,149.9103,145.9058,146.5182,4775934
