Date,Open,High,Low,Close,Volume
2016-07-01,53.236,53.2681,53.1429,53.236,892715
2016-07-04,52.4395,52.6979,52.3151,52.6723,1620363
2016-07-05,52.313,54.6934,51.624,53.7767,1449650
2016-07-06,53.6178,54.2086,52.8083,52.8779,1184146
2016-07-07,53.311,53.955,52.2058,53.759,1300580
2016-07-08,54.1548,55.5368,53.4206,55.0728,1070539
2016-07-11,54.6714,54.8672,53.3087,54.2308,1250286
2016-07-12,54.1964,54.3063,53.4168,53.773,1117121
2016-07-13,53.932,54.8212,52.9751,53.0213,1411580
2016-07-14,52.8121,53.3,52.5434,52.5925,1458992
2016-07-15,52.5641,52.7625,50.2342,51.0053,968855
2016-07-18,51.0385,51.7505,50.2283,51.1331,1385684
2016-07-19,50.9432,51.1686,49.7167,50.5057,1303439
2016-07-20,50.7969,52.1309,50.4304,52.0266,1538868
2016-07-21,52.2781,53.4192,52.0224,53.4088,1304272
2016-07-22,52.9997,53.5993,52.472,52.4896,1322038
2016-07-25,52.0414,52.7801,51.5901,52.572,1318438
2016-07-26,52.7821,54.0603,52.4652,53.2255,1229710
2016-07-27,53.2582,53.7602,52.9261,52.958,1045749
2016-07-28,52.5923,53.2631,52.4755,53.2282,1008775
2016-07-29,53.0829,53.7802,52.9163,53.6371,1029391
2016-08-01,53.3888,53.6199,53.2538,53.5542,1194386
2016-08-02,53.3898,53.725,52.8128,53.3115,1525318
2016-08-03,53.7183,55.2017,53.3583,54.9234,1002970
2016-08-04,54.9618,55.7149,54.8004,55.3242,998026
2016-08-05,55.4574,55.6212,54.1682,54.6382,1065775
2016-08-08,54.8993,55.1021,53.6111,53.7052,1297637
2016-08-09,54.0258,54.1547,51.1802,51.2271,1390917
2016-08-10,50.9647,51.027,50.2058,50.3944,1320038
2016-08-11,50.1257,52.4796,49.7392,51.2853,1051436
2016-08-12,51.3095,51.8529,50.5593,51.016,1032815
2016-08-15,51.0258,51.777,49.5393,49.6006,1419913
2016-08-16,49.9072,50.4432,47.2113,47.2994,1331822
2016-08-17,47.1881,49.1564,46.6173,49.0655,1828382
2016-08-18,48.8331,49.0004,46.36,46.3662,1353969
2016-08-19,45.8223,46.5849,45.1195,45.5274,1417666
2016-08-22,45.5085,45.5147,41.4707,41.8246,1787502
2016-08-23,41.7921,42.7368,41.7537,42.2282,1195421
2016-08-24,41.9921,43.5696,41.5093,43.3558,1250728
2016-08-25,43.712,43.9453,40.084,40.1524,1434370
2016-08-26,39.8629,40.6514,38.7469,39.437,1238387
2016-08-29,39.2299,41.7643,39.0439,40.7767,1497613
2016-08-30,40.8513,41.8588,40.1978,41.6494,1832268
2016-08-31,41.4733,41.8,40.1188,40.2078,1042584
2016-09-01,40.4579,40.8423,39.4626,39.6771,1035175
2016-09-02,39.6459,40.9808,39.5787,40.8181,1038529
2016-09-05,40.9004,41.2682,39.6379,39.8448,1173670
2016-09-06,40.0894,40.148,37.5221,37.7028,1499805
2016-09-07,37.6993,38.7026,37.3988,38.4334,1061361
2016-09-08,38.378,38.3796,37.448,37.5378,1328375
2016-09-09,37.4502,39.9057,36.9894,39.7707,1502677
2016-09-12,39.6411,40.016,37.9443,38.7504,1281261
2016-09-13,38.6588,39.058,38.3719,38.6073,904573
2016-09-14,38.7718,39.0429,38.0488,38.8615,1173130
2016-09-15,38.8732,39.5311,38.3221,38.5558,1163317
2016-09-16,38.5847,39.5392,38.2185,39.3619,981807
2016-09-19,39.3275,39.6905,38.6799,38.9491,1514413
2016-09-20,38.8446,39.5869,38.0806,39.4706,1285262
2016-09-21,39.691,40.3551,39.319,39.3787,983009
2016-09-22,39.2564,39.4172,35.9188,37.0594,1074910
2016-09-23,36.7021,36.7447,34.4255,34.5039,1305410
2016-09-26,34.6734,36.7501,34.6666,36.4182,1263372
2016-09-27,36.2327,38.3604,36.1932,38.232,1235566
2016-09-28,38.0348,38.3465,37.7816,38.1308,813119
2016-09-29,37.9672,38.5263,36.3906,36.9281,1045138
2016-09-30,37.0887,38.6156,36.6892,38.2515,1231165
2016-10-03,38.3324,38.6364,37.6312,38.0911,859991
2016-10-04,37.8505,38.0652,36.809,37.1845,1017949
2016-10-05,37.2477,37.8762,37.067,37.6427,1228748
2016-10-06,37.6132,38.2713,35.9047,36.5184,1178131
2016-10-07,36.5001,36.8561,36.2267,36.4188,1017020
2016-10-10,36.6383,36.784,35.2199,35.4548,1403377
2016-10-11,35.4479,35.8686,34.5666,34.7487,1273050
2016-10-12,34.4057,38.0367,34.2014,37.422,1942799
2016-10-13,37.6545,38.3092,36.767,36.9151,1625910
2016-10-14,36.7434,37.7011,36.4479,37.343,1062764
2016-10-17,37.2016,37.725,35.0168,35.1008,1211313
2016-10-18,35.2979,35.3142,34.6403,34.6538,994864
2016-10-19,34.5634,35.814,34.3858,35.3857,919312
2016-10-20,35.3047,35.4897,34.4834,35.2067,1167673
2016-10-21,35.0343,35.1105,34.4726,34.8651,1089178
2016-10-24,34.7571,34.9586,34.3697,34.7154,1312763
2016-10-25,34.4597,34.525,33.9243,33.9728,1580065
2016-10-26,33.771,35.0966,33.4733,34.3654,1360561
2016-10-27,34.5294,34.7825,34.2573,34.679,1077572
2016-10-28,34.6217,35.9044,34.425,35.869,1115356
2016-10-31,36.0665,36.1709,35.2462,35.6389,1179287
2016-11-01,35.7287,37.2545,35.6393,36.5033,1619081
2016-11-02,36.2102,38.6951,36.0756,38.5389,1630584
2016-11-03,38.5241,38.5543,36.4576,37.0031,1551511
2016-11-04,37.0528,38.6553,36.6592,38.2807,908354
2016-11-07,38.0258,39.7191,37.7616,38.6984,1563178
2016-11-08,38.448,39.4192,38.1966,39.2291,1165376
2016-11-09,39.378,39.4402,37.9504,38.0476,1074922
2016-11-10,38.1271,38.6619,37.8343,37.9719,1579163
2016-11-11,37.9938,38.7353,37.1588,37.2899,2218470
2016-11-14,37.4497,37.7282,36.3932,36.7985,1001402
2016-11-15,37.1056,37.5851,36.856,37.2214,1079788
2016-11-16,37.1584,37.5073,36.6601,37.1491,1143034
2016-11-17,37.0869,37.5954,35.8814,36.024,1279266
2016-11-18,35.9939,36.4302,35.3185,35.7254,729815
2016-11-21,35.6882,36.0413,35.1935,35.9793,873661
2016-11-22,36.2364,36.865,34.9529,35.7133,949186
2016-11-23,35.511,38.0458,35.2156,37.5838,1522373
2016-11-24,37.5031,38.6712,36.8527,38.4233,1581049
2016-11-25,38.6203,38.8516,36.3692,36.7287,1267737
2016-11-28,37.0729,37.6441,36.591,36.6931,1358643
2016-11-29,37.0836,38.0903,36.9455,38.0527,1037927
2016-11-30,38.2614,38.8013,36.6758,37.1055,897813
2016-12-01,37.0083,37.9886,36.852,37.9668,950330
2016-12-02,37.6751,40.0241,37.5902,39.9235,1976455
2016-12-05,39.2874,40.2107,39.0367,39.4978,1408866
2016-12-06,39.6946,41.3574,39.4286,40.9336,1545495
2016-12-07,40.4786,41.1345,39.9466,40.7773,1085398
2016-12-08,40.6062,43.638,40.3429,42.9989,1803528
2016-12-09,42.5623,43.2307,42.5552,43.121,1005294
2016-12-12,42.9992,44.2967,42.8991,43.6345,1434224
2016-12-13,43.7573,45.7986,43.4153,45.0341,1156099
2016-12-14,45.4617,46.6739,45.3196,46.4443,1658984
2016-12-15,46.5641,48.9204,45.466,48.6101,1044611
2016-12-16,48.5966,49.7658,47.8876,49.4308,1428560
2016-12-19,49.3383,49.5132,47.1102,47.6541,990004
2016-12-20,47.8681,48.9488,47.2366,48.8088,1667047
2016-12-21,48.9395,48.994,47.8278,48.3591,1603800
2016-12-22,48.4011,48.9869,46.6584,46.787,1683705
2016-12-23,47.1746,47.587,45.4499,45.6063,1060488
2016-12-26,45.384,45.6343,43.679,44.5113,1205394
2016-12-27,44.0654,47.1879,43.3173,46.5691,1347366
2016-12-28,46.4384,46.5094,45.7312,45.9997,1318350
2016-12-29,45.8512,47.698,45.4349,47.2258,1488242
2016-12-30,47.4371,48.0253,46.1681,47.9645,1091882
2017-01-02,47.6365,48.3167,46.2429,46.7881,1385256
2017-01-03,46.4009,48.2918,46.3122,47.8573,1136004
2017-01-04,47.8663,48.1122,47.2077,47.3454,991769
2017-01-05,47.1435,47.8086,46.3617,46.9301,1165805
2017-01-06,46.919,48.2654,46.8516,47.4512,2059489
2017-01-09,46.7996,47.1727,44.4007,44.4273,1582664
2017-01-10,44.2624,46.9779,43.7239,46.6172,1254125
2017-01-11,47.0195,47.5881,45.2881,45.485,1212147
2017-01-12,45.2932,46.8142,44.8791,45.7778,1516005
2017-01-13,45.3118,46.2098,44.5943,45.9655,938676
2017-01-16,45.9497,46.9428,45.6722,46.678,1231080
2017-01-17,46.4125,47.7208,45.8475,47.0108,1038222
2017-01-18,46.754,46.9434,45.3374,45.8634,1498723
2017-01-19,45.7759,46.307,45.3048,45.8174,1107424
2017-01-20,45.4332,46.3435,45.0442,45.8791,1245929
2017-01-23,45.986,46.1083,45.3154,45.8444,837373
2017-01-24,46.44,47.2002,45.8342,45.9329,1304716
2017-01-25,45.7916,45.8978,44.2447,44.3923,1521438
2017-01-26,44.3085,45.371,43.9247,44.645,917496
2017-01-27,44.3284,44.8434,42.5562,42.6019,1831015
2017-01-30,42.7047,43.3783,42.1731,43.2188,1187207
2017-01-31,43.2207,43.6954,40.8193,41.4418,1468204
2017-02-01,41.6441,42.2453,40.5116,40.7793,1033027
2017-02-02,40.9782,41.34,38.9877,39.0328,1422584
2017-02-03,39.2049,39.2089,37.643,38.2526,1177632
2017-02-06,38.2791,38.3236,35.2577,35.522,1224433
2017-02-07,35.7066,36.3696,35.4592,35.6592,1293389
2017-02-08,35.6461,35.9065,35.4458,35.8502,1093731
2017-02-09,35.8609,35.9124,34.8282,35.3632,857537
